日期,中证1000,中证500,创业板指,沪深300
2023-11-24,-0.13423706830257554,-0.13830157737381077,-0.2585979576073977,-0.1578866529647054
2023-11-27,-0.1348094106284088,-0.13890697923652284,-0.2630889350806632,-0.16409092802423997
2023-11-28,-0.13028805065651472,-0.13504144750446845,-0.2584130604353604,-0.16252457248809615
2023-11-29,-0.13452604256682088,-0.140944579741338,-0.26626348141595957,-0.1697165312536819
2023-11-30,-0.13917225380445974,-0.1422261240309023,-0.2644699061584683,-0.16783725211807177
2023-12-01,-0.13216393419971617,-0.1388509808017565,-0.2630573346121958,-0.17100802243091207
2023-12-04,-0.13438070601005314,-0.1400576851942491,-0.26970139049330133,-0.17642136030247468
2023-12-05,-0.15162293620956824,-0.15531948623013958,-0.2841705028143354,-0.1921022672501307
2023-12-06,-0.14720546087176334,-0.15200673020746158,-0.2800213536531231,-0.19083103149110592
2023-12-07,-0.14762637909753962,-0.15211323551778377,-0.2818309586882026,-0.1928103262169616
2023-12-08,-0.15013032722328967,-0.14950602883480069,-0.276105152739487,-0.190863449680995
2023-12-11,-0.13994627785518243,-0.13916270026556254,-0.26709232421177775,-0.18610473550731976
2023-12-12,-0.1393926936569272,-0.13895788831078149,-0.27163169707561374,-0.18435572417880475
2023-12-13,-0.14780720744739284,-0.14803288327092234,-0.28369416209655407,-0.19796993581817257
2023-12-14,-0.15172741544090917,-0.15084612397397568,-0.28821926501518635,-0.2021688530696717
2023-12-15,-0.15742733795073016,-0.15696268449937345,-0.2928148760008712,-0.20464715466118588
2023-12-18,-0.17081923949086175,-0.1669428121708545,-0.3037202129718546,-0.20754765438210865
2023-12-19,-0.16989383381131395,-0.1677776374551193,-0.3007832822656755,-0.20643479647589047
2023-12-20,-0.18436655742688213,-0.17869686815914154,-0.3102676693579477,-0.2151317732773672
2023-12-21,-0.17904353878914625,-0.17413724975042033,-0.29889207456807687,-0.2071896499811371
2023-12-22,-0.18824607797990056,-0.17832503545845646,-0.3014833894968536,-0.20567625367590625
2023-12-25,-0.18798888635445743,-0.17775508895830905,-0.29929262772165244,-0.20324305668779885
2023-12-26,-0.19990026905242486,-0.18658652166557788,-0.3081181488721023,-0.20863671038679288
2023-12-27,-0.19359013403467873,-0.18237178864445802,-0.307608486110695,-0.20588354443636514
2023-12-28,-0.17810703396090333,-0.16732545782897112,-0.28095678107987365,-0.1872744799582039
2023-12-29,-0.16653958330171592,-0.16014277682687006,-0.2764156483836532,-0.1833306000816406
2024-01-02,-0.171138594843245,-0.16320155983794737,-0.2899758455353798,-0.193983783764485
2024-01-03,-0.17548575197751715,-0.1644484376931714,-0.29808247515680963,-0.19590105073494335
2024-01-04,-0.18129401860081407,-0.171575615274294,-0.31069634157244774,-0.2033380024730176
2024-01-05,-0.19647131164529474,-0.18293780597266307,-0.3207136135621559,-0.2076081826177094
2024-01-08,-0.21519186633997422,-0.20059918634583673,-0.33263659273802104,-0.21785609132313588
2024-01-09,-0.21381452427802872,-0.1985954169395946,-0.3302020176631315,-0.2163225348073058
2024-01-10,-0.21965218099404438,-0.20208752264533392,-0.33310092068691766,-0.21998098228067442
2024-01-11,-0.20563011962390654,-0.19191113747609556,-0.3200649240423824,-0.21556746708494545
2024-01-12,-0.210814766986964,-0.19464690852132827,-0.326229081283712,-0.21830587585642214
2024-01-15,-0.21295483575185292,-0.19663971027833016,-0.33217853897414695,-0.21907877120303143
2024-01-16,-0.2157723631424,-0.19708802260925973,-0.32964541328573216,-0.2143286971196129
2024-01-17,-0.23705788296649888,-0.21702129970077655,-0.3497726927803603,-0.2314170819106739
2024-01-18,-0.23928021850826087,-0.2161831176042619,-0.3372480039579395,-0.22055232312509454
2024-01-19,-0.2486858551316461,-0.22368949121616588,-0.34372173867001743,-0.22173106469475856
2024-01-22,-0.2920281157292379,-0.260422360614327,-0.362298146747296,-0.2338402106944324
2024-01-23,-0.2808726360228986,-0.2473094144321022,-0.3543658553035973,-0.23073851349984364
2024-01-24,-0.27184377585790187,-0.23679688396245668,-0.351085565996335,-0.2199857664628827
2024-01-25,-0.24738215818642628,-0.21522093455385594,-0.34167604829485054,-0.20432173506341422
2024-01-26,-0.2539553458596664,-0.2223498601524172,-0.35633070816075973,-0.20648713685736353
2024-01-29,-0.2735654605138724,-0.2376921163980371,-0.3787744626743951,-0.21359459887250398
2024-01-30,-0.2943178531165843,-0.25516036404799014,-0.3940932679792797,-0.22761908388861185
2024-01-31,-0.3225793153093729,-0.27341573002839037,-0.3980715603703039,-0.23468513059508334
2024-02-01,-0.3274759794036042,-0.27623866990785195,-0.39207841292806533,-0.23412361993599673
2024-02-02,-0.3523605397629267,-0.29410691963686286,-0.4068699571476988,-0.2431881695028617
2024-02-05,-0.39222682729928493,-0.3100337716969185,-0.40218891777692,-0.2382387544940966
2024-02-06,-0.3498440909378169,-0.2565664352435957,-0.36208172562124274,-0.21175428344970482
2024-02-07,-0.3207652840374082,-0.20959160681846845,-0.3469415433033729,-0.2041524083359021
2024-02-08,-0.293122316242834,-0.20330179146727412,-0.33935176880179097,-0.19908274612058763
2024-02-19,-0.28795760204478027,-0.2046360237868976,-0.33186731644269163,-0.18982901904033123
2024-02-20,-0.28563216050818696,-0.20473598563370976,-0.33196135270357885,-0.18815184185064548
2024-02-21,-0.2817432113416084,-0.20503304031404668,-0.32955038233697553,-0.177198897019883
2024-02-22,-0.2706933009615713,-0.19926212316611314,-0.3274879352969313,-0.1701051210981246
2024-02-23,-0.2601978949898216,-0.19595660672008441,-0.3273642496860899,-0.16937514057998104
2024-02-26,-0.2559894913713179,-0.19630424562188142,-0.3298470671226469,-0.17803501021696633
2024-02-27,-0.23636240238128836,-0.1789261523580663,-0.31367348062288725,-0.16817414423238275
2024-02-28,-0.27062002392885853,-0.19807037747152656,-0.33089271361677575,-0.17877255973979767
2024-02-29,-0.24336010417796872,-0.17289493530355415,-0.3086787702582052,-0.16310548169693273
2024-03-01,-0.23524325709728267,-0.16790530460487818,-0.3021750036239157,-0.15793542306094832
2024-03-04,-0.23150632662801285,-0.1663936871881646,-0.2980437588443532,-0.1572059423827371
2024-03-05,-0.2390384439401253,-0.17211623220750294,-0.29849224830179033,-0.15133979713639334
2024-03-06,-0.23814272565192207,-0.17238310651595312,-0.2989055793687657,-0.15478302781609232
2024-03-07,-0.24921102607552448,-0.183645103329797,-0.3152201054881789,-0.15985964018665455
2024-03-08,-0.23971229251104198,-0.17246147338626427,-0.3085794545001649,-0.15624403613604698
2024-03-11,-0.22608276442645836,-0.15831402573304432,-0.27678161700515314,-0.14568703593730103
2024-03-12,-0.22187672503988332,-0.16099520603897022,-0.27080327510927893,-0.14372804423345387
2024-03-13,-0.2182767926087824,-0.16232643733750396,-0.27496914267814276,-0.1497101523440708
2024-03-14,-0.2232512640005001,-0.1657584143371834,-0.27960855818730834,-0.1521232129234804
2024-03-15,-0.21348314956691805,-0.15628824368241745,-0.2792001623024545,-0.1502737813723939
2024-03-18,-0.20040661108333813,-0.1447945340082516,-0.2630142187187785,-0.14229181369299604
2024-03-19,-0.20614536645651516,-0.15256349696550364,-0.27045823319026274,-0.14845595874654438
2024-03-20,-0.19882920120332892,-0.15021385214408423,-0.26957567724949516,-0.1466104783111123
2024-03-21,-0.19895300484534462,-0.15448108756509282,-0.2742243510072917,-0.1476324367553724
2024-03-22,-0.2077862566716644,-0.16705180801929764,-0.2849056154070724,-0.15622204317902955
2024-03-25,-0.22616544175857634,-0.18094611799668425,-0.29857626116953184,-0.16080126721323773
2024-03-26,-0.22875804150311463,-0.18254369765151846,-0.2954797213175344,-0.15652089985468942
2024-03-27,-0.2544556569755998,-0.20230322490345065,-0.31526486644230334,-0.16627018252488202
2024-03-28,-0.23803264021792392,-0.1919200013167368,-0.3087314122008338,-0.16194342526024408
2024-03-29,-0.2296765668430375,-0.1822741626439578,-0.30440589722892586,-0.1580114701363492
2024-04-01,-0.21300018087082107,-0.1644747507698393,-0.28377962873887386,-0.14416773676048988
2024-04-02,-0.21696465804542175,-0.16756793723918195,-0.28822676343143283,-0.1477310480334274
2024-04-03,-0.22122959087405336,-0.16859411629086662,-0.2959094264771296,-0.150795019214085
2024-04-08,-0.23552988128667685,-0.18035134346123294,-0.3086735290182778,-0.15826772140826328
2024-04-09,-0.225762049994643,-0.17349741349108116,-0.30081905277174936,-0.15896287974446288
2024-04-10,-0.24018232163837927,-0.18392758604174975,-0.31521811611244,-0.16581270997740016
2024-04-11,-0.23836122598478338,-0.17985351428232343,-0.3182236037671584,-0.1659231269986159
2024-04-12,-0.24418631121605228,-0.1836574477361349,-0.32557212820317705,-0.17268424754453637
2024-04-15,-0.2514429034874658,-0.17398869920648052,-0.3130846636614085,-0.15525244891814416
2024-04-16,-0.28270903547718307,-0.1969091215324439,-0.3265961593647586,-0.1642879601651377
2024-04-17,-0.2514507181942003,-0.1739849247263472,-0.312398558574854,-0.15136628865280055
2024-04-18,-0.2515550700118444,-0.17242417719117542,-0.31615645108834733,-0.15031929060812665
2024-04-19,-0.2547163595562424,-0.1778336569279717,-0.32820288633169936,-0.15701712189786843
2024-04-22,-0.25730813819029064,-0.18514835191965728,-0.3303212654357863,-0.15957758765347763
2024-04-23,-0.26122315053639467,-0.19432310762725913,-0.32928916199957203,-0.1654518017444414
2024-04-24,-0.24888113785754273,-0.18585096211498608,-0.3246029961605431,-0.1617870229652647
2024-04-25,-0.24769488802657813,-0.1864238941670422,-0.32486425475517233,-0.159725921103837
2024-04-26,-0.23326147861499846,-0.16897690117161102,-0.30228709729535563,-0.14687591711701853
2024-04-29,-0.21495684469776677,-0.152522348944377,-0.27786762487244554,-0.1374399388767169
2024-04-30,-0.22172453645764556,-0.1583000415935336,-0.28903024168658054,-0.14208561782000773
2024-05-06,-0.20623509401318718,-0.14477030927100187,-0.27494618834269424,-0.12935578963403394
2024-05-07,-0.20361685580144573,-0.14500527065930757,-0.2759669676400873,-0.12908661392958687
2024-05-08,-0.21617091318585657,-0.1555751763208174,-0.28646146026376906,-0.13593782467281312
2024-05-09,-0.20340601444746742,-0.14041301227894076,-0.2731091911339797,-0.12776479912980254
2024-05-10,-0.2108516603307139,-0.1437196734443542,-0.28146609952624935,-0.12735633469757912
2024-05-13,-0.21841553196747365,-0.14838145032357197,-0.28827542662258354,-0.12773392806351302
2024-05-14,-0.21404505812669472,-0.14908090480600222,-0.2900998372040272,-0.1295536548414854
2024-05-15,-0.22175219938691926,-0.1574469781450175,-0.2964927726553266,-0.13692974511733746
2024-05-16,-0.22292566537697578,-0.16084872836526765,-0.29445599621375884,-0.1335252877352372
2024-05-17,-0.21240908041740958,-0.15044892181665603,-0.2865260384608307,-0.1245732973607262
2024-05-20,-0.2076599189127908,-0.1455595932867716,-0.28232214320957383,-0.12148078770012938
