日期,中证1000,中证500,创业板指,沪深300
2024-05-21,0.18810943602853847,0.17283702746116175,0.23573708493800025,0.11692860527922343
2024-05-22,0.18801641499781602,0.17316329740319078,0.2354068956936958,0.11695463102927028
2024-05-23,0.20640024157986964,0.18565218108309223,0.2316219426250054,0.12132200352607193
2024-05-24,0.21068446342575065,0.18578937270610382,0.241882181447439,0.1279953332530072
2024-05-27,0.21167258396102637,0.1839992308959727,0.2424653223673674,0.12781876657019228
2024-05-28,0.20839612219524623,0.18530824259320788,0.2476716758447767,0.13115672259615807
2024-05-29,0.2083575571105509,0.18534478785582148,0.24765021902532258,0.1310772772171829
2024-05-30,0.197066685800357,0.16966008055038034,0.21847133114290185,0.1221856368861414
2024-05-31,0.17686763325624769,0.15281820042159583,0.17726764773858228,0.11625374665230707
2024-06-03,0.17982904883868775,0.15267905484312572,0.17348945642085356,0.11532115150880723
2024-06-04,0.1641510424950878,0.14839173817353069,0.1648910555502231,0.10567892139790426
2024-06-05,0.1666607516471366,0.15256516839267195,0.1655284505731508,0.10716004307478398
2024-06-06,0.17324869737579404,0.15034112707594532,0.16010264459445414,0.10405390376669074
2024-06-07,0.1605365299810273,0.1316771736470964,0.15816578175322019,0.09858542953094901
2024-06-11,0.16533351823036907,0.13261787480264609,0.15656902968928077,0.10176532327011685
2024-06-12,0.16518296100271423,0.13368518763286066,0.15461946229114984,0.10191573268572017
2024-06-13,0.16300089506726517,0.13462817145665243,0.1546587863312717,0.10262973576686732
2024-06-14,0.1615757974478345,0.1336658255618289,0.15588777719507713,0.1016090519838544
2024-06-17,0.1619582504076883,0.13349973557559958,0.1587591413813346,0.09993797631506873
2024-06-18,0.15632177925054747,0.12543937647286796,0.1532148793434202,0.09182944167188348
2024-06-19,0.1564027668852959,0.12605701877238487,0.15560732108691058,0.09032081253830375
2024-06-20,0.16480164668071887,0.13095907255646824,0.16026075801243148,0.09183581934587944
2024-06-21,0.1645674849359899,0.1319919902500309,0.15484646692121198,0.09035202492697109
2024-06-24,0.18206188989195313,0.1352335304668441,0.15493682105718065,0.08487950562505821
2024-06-25,0.1808457269523377,0.13510619539628704,0.15505308350629138,0.07952988809764087
2024-06-26,0.2089674253168476,0.14037668748870713,0.16840015925254462,0.07457079092402816
2024-06-27,0.22004653281060874,0.1481563151059381,0.1705079612421411,0.07476376143747675
2024-06-28,0.2227087189202802,0.14852317861192826,0.1719712054211159,0.07537885077964081
2024-07-01,0.22734086935006065,0.1582094020113693,0.17152634797807853,0.07790091089739093
2024-07-02,0.2259633198642021,0.16020115047217912,0.17322047107126498,0.07740192853886359
2024-07-03,0.22400140910053765,0.1605909343278175,0.16795595605979904,0.07612856899134947
2024-07-04,0.22942979801671146,0.15451142593567438,0.15558604916747196,0.06916597425508621
2024-07-05,0.23342287815615462,0.1568374275994026,0.15968582286119862,0.06840467561662726
2024-07-08,0.23615373794058886,0.16238104959384192,0.16437981961821888,0.07154797847932047
2024-07-09,0.2514709548257523,0.1819474331208534,0.16638523128545343,0.08527891054122608
2024-07-10,0.24759983762449114,0.18152716468651214,0.16480260464933488,0.08167731123663902
2024-07-11,0.2652723946894575,0.19758803394787544,0.18500426714569448,0.09313245401740274
2024-07-12,0.26487030471466827,0.1969456568438776,0.18500766764546053,0.09222216484853094
2024-07-15,0.26593551116036285,0.19629109312667548,0.181636564073661,0.09063579307243104
2024-07-16,0.2661989014451506,0.19730051583841712,0.1871199871261974,0.09395566354557343
2024-07-17,0.2634012833790995,0.19632680194605256,0.1862804263450352,0.0934174795633202
2024-07-18,0.2625328204969066,0.19560853532391675,0.19032804958266167,0.09441164867411159
